"","Participant","Gender","Age","Lextale score","OrderofOccurrence","ItemType","item","AdjectiveFreq","NounFreq","LemNounFreq","CollFreq","LemCollFreq","LDscores","Length","ErrorRate","ReactionTime","Language"
"3551","TT06","M",21,55,2,"Baseline","büyük işçi",6.24,5.25,5.51,0,3.55,0,9,1,2.103713036,"Turkish"
"3552","TT06","M",21,55,2,"Baseline","mutlu vergi",5.24,5.27,5.49,0,0,0,10,1,1.188333988,"Turkish"
"3553","TT06","M",21,55,2,"Baseline","yavaş görev",5.35,5.24,5.74,0,0,0,10,1,1.421329021,"Turkish"
"3554","TT06","M",21,55,2,"Baseline","rahat destek",5.14,5.2,5.45,0,0,0,11,1,2.121598005,"Turkish"
"3555","TT06","M",21,55,1,"Baseline","doğal kitap",5.42,5.3,5.87,0,0,0,10,1,1.504262209,"Turkish"
"3556","TT06","M",21,55,1,"Baseline","tam tercih",5.82,5.23,5.39,0,0,0,11,1,0.921344995,"Turkish"
"3557","TT06","M",21,55,1,"Baseline","geniş hukuk",5.43,5.21,5.5,0,2.7,0,10,1,1.11775589,"Turkish"
"3558","TT06","M",21,55,2,"Baseline","yeşil konu",5.11,5.33,6.32,0,0,0,9,1,1.621520042,"Turkish"
"3559","TT06","M",21,55,2,"Baseline","koca düşünce",4.98,5.19,5.6,0,0,0,11,1,1.420413017,"Turkish"
"3560","TT06","M",21,55,2,"Baseline","yasal öğrenci",5,5.1,5.71,0,0,0,12,1,1.286991119,"Turkish"
"3561","TT06","M",21,55,2,"Baseline","uzak üretim",5.27,5.42,5.7,0,0,0,10,1,1.50267005,"Turkish"
"3562","TT06","M",21,55,2,"Baseline","geleneksel göz",5.08,5.49,5.11,0,0,0,13,1,2.020922899,"Turkish"
"3563","TT06","M",21,55,2,"Baseline","hafif ülke",5,5.42,6.24,0,0,0,9,1,1.470558882,"Turkish"
"3564","TT06","M",21,55,1,"Baseline","basit hafta",5.08,5.34,5.53,0,0,0,10,1,1.52045989,"Turkish"
"3565","TT06","M",21,55,2,"Baseline","bütün örnek",6.08,5.32,5.67,0,3.44,0,10,1,1.020034075,"Turkish"
"3566","TT06","M",21,55,2,"Baseline","merkez yemek",5.2,5.27,5.54,0,0,0,10,1,1.270347834,"Turkish"
"3567","TT06","M",21,55,2,"Baseline","ince sonuç",5.22,5.29,6.04,0,0,0,9,1,1.119340181,"Turkish"
"3568","TT07","M",21,61.25,1,"High_freq","genç adam",5.61,5.69,6.02,4.22,4.44,7.35,8,1,1.120411873,"Turkish"
"3569","TT07","M",21,61.25,2,"High_freq","sivil toplum",5.09,5.36,5.91,4.67,4.79,10.01,11,1,2.121011019,"Turkish"
"3570","TT07","M",21,61.25,1,"High_freq","ertesi gün",4.99,6.03,6.39,4.77,4.86,8.19,9,1,1.803864002,"Turkish"
"3571","TT07","M",21,61.25,2,"High_freq","milli eğitim",5.45,5.7,5.9,4.61,4.65,8.66,11,1,1.103096962,"Turkish"
"3572","TT07","M",21,61.25,2,"High_freq","batı avrupa",5.32,5.57,5.57,4.12,4.12,7.49,10,1,0.786821842,"Turkish"
"3573","TT07","M",21,61.25,2,"High_freq","soğuk savaş",5.13,5.36,5.71,4.13,4.15,8.18,10,1,1.704232931,"Turkish"
"3574","TT07","M",21,61.25,1,"High_freq","yerel yönetim",5.23,5.38,5.79,4.16,4.75,8.21,12,1,1.187700033,"Turkish"
"3575","TT07","M",21,61.25,2,"High_freq","uzun dönem",5.84,5.21,6.03,3.99,4.42,7.58,9,1,0.886479855,"Turkish"
"3576","TT07","M",21,61.25,1,"High_freq","dış ticaret",5.52,5.25,5.44,4.59,4.75,9.83,10,1,0.720566988,"Turkish"
"3577","TT07","M",21,61.25,2,"High_freq","erken seçim",5.11,5.18,5.64,3.64,4.07,7.12,10,1,0.804383039,"Turkish"
"3578","TT07","M",21,61.25,1,"High_freq","orta sınıf",5.42,5.15,5.61,3.87,4.19,7.78,9,1,2.472055912,"Turkish"
"3579","TT07","M",21,61.25,2,"High_freq","kimyasal madde",4.76,5.16,5.75,3.56,4.07,7.01,13,1,0.734181166,"Turkish"
"3580","TT07","M",21,61.25,2,"High_freq","genel başkan",5.86,5.16,5.75,4.43,4.88,9.12,11,1,1.27050209,"Turkish"
"3581","TT07","M",21,61.25,2,"High_freq","yakın ilişki",5.58,5.17,5.94,3.84,4.3,7,11,1,0.703160048,"Turkish"
"3582","TT07","M",21,61.25,2,"High_freq","yabancı sermaye",5.48,5.24,5.42,4.25,4.42,8.75,14,1,2.051734924,"Turkish"
"3583","TT07","M",21,61.25,2,"High_freq","sosyal güvenlik",5.67,5.29,5.43,4.65,4.7,9.82,14,1,0.953965187,"Turkish"
"3584","TT07","M",21,61.25,2,"High_freq","geçen yıl",5.62,5.88,6.45,4.66,4.89,8.21,8,1,0.834001064,"Turkish"
"3585","TT07","M",21,61.25,1,"High_freq","kısa süre",5.62,5.65,5.89,4.81,5.09,9.41,8,1,1.519359112,"Turkish"
"3586","TT07","M",21,61.25,1,"High_freq","Küçük kız",5.85,5.54,5.74,4.25,4.52,7.7,8,1,1.050995111,"Turkish"
"3587","TT07","M",21,61.25,2,"High_freq","yoğun bakım",5.21,4.52,5.54,3.46,3.78,8.03,10,1,0.87035203,"Turkish"
"3588","TT07","M",21,61.25,2,"High_freq","olumlu yanıt",5.21,4.99,5.26,3.59,3.63,7.42,11,1,2.704602003,"Turkish"
"3589","TT07","M",21,61.25,2,"High_freq","ağır ceza",5.42,5.03,5.38,3.89,4.2,8.11,8,1,1.320739031,"Turkish"
"3590","TT07","M",21,61.25,1,"High_freq","serbest meslek",5.17,5.03,5.32,3.57,3.63,7.27,13,1,1.170277119,"Turkish"
"3591","TT07","M",21,61.25,2,"High_freq","yüksek faiz",5.79,5,5.2,3.73,4.03,7.16,10,1,1.887580872,"Turkish"
"3592","TT07","M",21,61.25,2,"High_freq","kırmızı şarap",5.15,4.59,4.81,3.36,3.53,7.66,12,1,0.93759203,"Turkish"
"3593","TT07","M",21,61.25,2,"Low_freq","güçlü kadın",5.33,5.79,6.17,3.16,3.56,3.6,10,1,1.488603115,"Turkish"
"3594","TT07","M",21,61.25,2,"Low_freq","küresel dünya",4.87,5.78,6.21,3.07,3.47,3.38,12,1,0.853694916,"Turkish"
"3595","TT07","M",21,61.25,2,"Low_freq","yalnız çocuk",5.46,5.67,6.23,3.49,3.71,3.57,11,1,0.752517939,"Turkish"
"3596","TT07","M",21,61.25,1,"Low_freq","çabuk karar",4.96,5.58,5.93,3.06,3.2,3.98,10,1,1.153671026,"Turkish"
"3597","TT07","M",21,61.25,1,"Low_freq","kötü durum",5.46,5.51,6.09,3.2,4.06,4.5,9,1,0.83694911,"Turkish"
"3598","TT07","M",21,61.25,1,"Low_freq","acı haber",5.16,5.34,5.72,2.85,3.3,3.98,8,1,0.920748949,"Turkish"
"3599","TT07","M",21,61.25,1,"Low_freq","görsel sanat",4.51,5.31,5.59,2.51,3.31,3.1,11,1,2.30411005,"Turkish"
"3600","TT07","M",21,61.25,2,"Low_freq","nitelikli işçi",4.53,5.25,5.51,2.69,2.81,3.87,13,1,1.354207039,"Turkish"
"3601","TT07","M",21,61.25,1,"Low_freq","haksız vergi",4.62,5.27,5.49,4.14,2.9,3.64,11,1,1.152855873,"Turkish"
"3602","TT07","M",21,61.25,1,"Low_freq","askeri destek",5.31,5.2,5.45,2.78,3.13,4.09,12,1,1.237285852,"Turkish"
"3603","TT07","M",21,61.25,1,"Low_freq","kalın kitap",4.79,5.3,5.87,2.69,3.23,3.66,10,1,1.104089022,"Turkish"
"3604","TT07","M",21,61.25,1,"Low_freq","yanlış tercih",5.38,5.23,5.39,2.56,2.95,3.26,12,1,1.271499872,"Turkish"
"3605","TT07","M",21,61.25,1,"Low_freq","ulusal hukuk",5.35,5.21,5.5,2.89,3.35,4.4,11,1,1.054011106,"Turkish"
"3606","TT07","M",21,61.25,2,"Low_freq","belirli konu",5.23,5.33,6.32,2.74,3.64,3.61,11,1,2.838424206,"Turkish"
"3607","TT07","M",21,61.25,1,"Low_freq","farklı düşünce",5.79,5.19,5.6,3.04,3.6,4.5,13,1,0.768306017,"Turkish"
"3608","TT07","M",21,61.25,1,"Low_freq","ilgili öğrenci",5.92,5.1,5.71,2.88,3.84,3.97,13,1,0.918008089,"Turkish"
"3609","TT07","M",21,61.25,2,"Low_freq","fazla üretim",5.88,5.42,5.7,3.21,3.55,4.5,11,1,2.972826958,"Turkish"
"3610","TT07","M",21,61.25,1,"Low_freq","güzel göz",5.84,5.49,5.11,2.97,3.95,3.59,8,1,3.571531057,"Turkish"
"3611","TT07","M",21,61.25,2,"Low_freq","tüm hafta",5.88,5.34,5.53,2.94,3.15,3.78,8,1,0.686056852,"Turkish"
"3612","TT07","M",21,61.25,1,"Low_freq","özel örnek",5.89,5.32,5.67,2.88,3.17,3.61,9,1,2.505279064,"Turkish"
"3613","TT07","M",21,61.25,2,"Low_freq","ana yemek",5.47,5.27,5.54,3.737987326,2.87,4.49,8,1,1.53727293,"Turkish"
"3614","TT07","M",21,61.25,2,"Baseline","kuzey adam",5.09,5.69,6.02,0,0,0,9,1,3.686356068,"Turkish"
"3615","TT07","M",21,61.25,1,"Baseline","hızlı toplum",5.31,5.36,5.91,0,3.03,0,11,1,1.070516109,"Turkish"
"3616","TT07","M",21,61.25,1,"Baseline","kara eğitim",5.22,5.7,5.9,0,0,0,10,1,1.037412882,"Turkish"
"3617","TT07","M",21,61.25,1,"Baseline","mümkün avrupa",5.56,5.57,5.57,0,2.88,0,12,1,1.187779188,"Turkish"
"3618","TT07","M",21,61.25,2,"Baseline","hoş yönetim",5.09,5.38,5.79,0,0,0,10,1,0.935310125,"Turkish"
"3619","TT07","M",21,61.25,2,"Baseline","canlı araştırma",5.06,5.29,5.45,0,0,0,14,1,2.754748106,"Turkish"
"3620","TT07","M",21,61.25,1,"Baseline","ünlü dönem",5.21,5.21,6.03,0,3.55,0,9,1,2.154989004,"Turkish"
"3621","TT07","M",21,61.25,2,"Baseline","derin ticaret",5.23,5.25,5.44,0,0,0,12,1,3.105494022,"Turkish"
"3622","TT07","M",21,61.25,2,"Baseline","açık sınıf",5.65,5.15,5.61,0,0,0,9,1,3.054709196,"Turkish"
"3623","TT07","M",21,61.25,1,"Baseline","yaşlı madde",5.18,5.16,5.75,0,0,0,10,1,0.987724066,"Turkish"
"3624","TT07","M",21,61.25,1,"Baseline","önemli başkan",6.07,5.16,5.75,0,0,0,12,1,1.667703867,"Turkish"
"3625","TT07","M",21,61.25,1,"Baseline","beyaz ilişki",5.34,5.17,5.94,0,0,0,11,1,1.454439878,"Turkish"
"3626","TT07","M",21,61.25,1,"Baseline","yazılı sermaye",4.99,5.24,5.42,0,0,0,13,1,2.487526894,"Turkish"
"3627","TT07","M",21,61.25,1,"Baseline","demokratik güvenlik",5.1,5.29,5.43,0,2.36,0,18,1,1.184690952,"Turkish"
"3628","TT07","M",21,61.25,1,"Baseline","gerçek yıl",5.57,5.88,6.45,0,0,0,9,1,0.786648989,"Turkish"
"3629","TT07","M",21,61.25,2,"Baseline","hazır süre",5.15,5.65,5.89,0,2.7,0,9,1,2.087252855,"Turkish"
"3630","TT07","M",21,61.25,2,"Baseline","egemen kız",4.93,5.54,5.74,0,0,0,9,1,2.702672005,"Turkish"
"3631","TT07","M",21,61.25,1,"Baseline","karanlık bakım",5,4.52,5.54,0,0,0,13,1,1.187687874,"Turkish"
"3632","TT07","M",21,61.25,1,"Baseline","Kültürel yanıt",5.2,4.99,5.26,0,0,0,13,1,1.304008007,"Turkish"
"3633","TT07","M",21,61.25,1,"Baseline","boş ceza",5.25,5.03,5.38,0,0,0,7,1,1.403491974,"Turkish"
"3634","TT07","M",21,61.25,2,"Baseline","emin meslek",5.01,5.03,5.32,0,0,0,11,1,1.420943975,"Turkish"
"3635","TT07","M",21,61.25,1,"Baseline","çağdaş faiz",5.03,5,5.2,0,0,0,10,1,1.520500898,"Turkish"
"3636","TT07","M",21,61.25,1,"Baseline","zor şarap",5.46,4.59,4.81,0,0,0,10,1,1.070911884,"Turkish"
"3637","TT07","M",21,61.25,1,"Baseline","temel kadın",5.66,5.79,6.17,0,0,0,10,1,1.034430981,"Turkish"
"3638","TT07","M",21,61.25,1,"Baseline","sıcak dünya",5.21,5.78,6.21,0,0,0,8,1,1.670454979,"Turkish"
"3639","TT07","M",21,61.25,1,"Baseline","kesin çocuk",5.17,5.67,6.23,0,0,0,10,1,0.854225874,"Turkish"
"3640","TT07","M",21,61.25,2,"Baseline","resmi durum",5.27,5.51,6.09,0,1.96,0,10,1,1.85364008,"Turkish"
"3641","TT07","M",21,61.25,2,"Baseline","temiz haber",4.87,5.34,5.72,0,0,0,10,1,2.505196095,"Turkish"
"3642","TT07","M",21,61.25,2,"Baseline","doğru hayat",5.96,5.35,6.03,0,3.63,0,10,1,1.821525812,"Turkish"
"3643","TT07","M",21,61.25,2,"Baseline","sert sanat",5.04,5.31,5.59,0,0,0,9,1,0.919883966,"Turkish"
"3644","TT07","M",21,61.25,1,"Baseline","büyük işçi",6.24,5.25,5.51,0,3.55,0,9,1,0.786018133,"Turkish"
"3645","TT07","M",21,61.25,2,"Baseline","mutlu vergi",5.24,5.27,5.49,0,0,0,10,1,1.104147911,"Turkish"
"3646","TT07","M",21,61.25,2,"Baseline","yavaş görev",5.35,5.24,5.74,0,0,0,10,1,1.303791046,"Turkish"
"3647","TT07","M",21,61.25,2,"Baseline","rahat destek",5.14,5.2,5.45,0,0,0,11,1,2.404732943,"Turkish"
"3648","TT07","M",21,61.25,2,"Baseline","doğal kitap",5.42,5.3,5.87,0,0,0,10,1,0.803951979,"Turkish"
"3649","TT07","M",21,61.25,2,"Baseline","geniş hukuk",5.43,5.21,5.5,0,2.7,0,10,1,1.252136946,"Turkish"
"3650","TT07","M",21,61.25,1,"Baseline","yeşil konu",5.11,5.33,6.32,0,0,0,9,1,0.986847162,"Turkish"
"3651","TT07","M",21,61.25,2,"Baseline","koca düşünce",4.98,5.19,5.6,0,0,0,11,1,1.070261002,"Turkish"
"3652","TT07","M",21,61.25,1,"Baseline","eski iletişim",5.74,5.2,5.34,0,2.77,0,12,1,2.203814983,"Turkish"
"3653","TT07","M",21,61.25,2,"Baseline","yasal öğrenci",5,5.1,5.71,0,0,0,12,1,1.101375103,"Turkish"
"3654","TT07","M",21,61.25,1,"Baseline","uzak üretim",5.27,5.42,5.7,0,0,0,10,1,1.052990913,"Turkish"
"3655","TT07","M",21,61.25,2,"Baseline","geleneksel göz",5.08,5.49,5.11,0,0,0,13,1,1.237359047,"Turkish"
"3656","TT07","M",21,61.25,2,"Baseline","hafif ülke",5,5.42,6.24,0,0,0,9,1,0.935566902,"Turkish"
"3657","TT07","M",21,61.25,1,"Baseline","basit hafta",5.08,5.34,5.53,0,0,0,10,1,1.020463228,"Turkish"
"3658","TT07","M",21,61.25,1,"Baseline","merkez yemek",5.2,5.27,5.54,0,0,0,10,1,3.071543932,"Turkish"
"3659","TT07","M",21,61.25,1,"Baseline","ince sonuç",5.22,5.29,6.04,0,0,0,9,1,2.353837967,"Turkish"
"3660","TT08","M",24,73.75,2,"High_freq","genç adam",5.61,5.69,6.02,4.22,4.44,7.35,8,1,0.602790117,"Turkish"
"3661","TT08","M",24,73.75,1,"High_freq","sivil toplum",5.09,5.36,5.91,4.67,4.79,10.01,11,1,0.669996023,"Turkish"
"3662","TT08","M",24,73.75,1,"High_freq","ertesi gün",4.99,6.03,6.39,4.77,4.86,8.19,9,1,0.886292934,"Turkish"
"3663","TT08","M",24,73.75,2,"High_freq","milli eğitim",5.45,5.7,5.9,4.61,4.65,8.66,11,1,0.619599104,"Turkish"
"3664","TT08","M",24,73.75,1,"High_freq","batı avrupa",5.32,5.57,5.57,4.12,4.12,7.49,10,1,0.735141993,"Turkish"
"3665","TT08","M",24,73.75,2,"High_freq","soğuk savaş",5.13,5.36,5.71,4.13,4.15,8.18,10,1,0.853983164,"Turkish"
"3666","TT08","M",24,73.75,1,"High_freq","yerel yönetim",5.23,5.38,5.79,4.16,4.75,8.21,12,1,0.736757994,"Turkish"
"3667","TT08","M",24,73.75,2,"High_freq","bilimsel araştırma",5.08,5.29,5.45,3.72,3.72,7.04,17,1,1.001426935,"Turkish"
"3668","TT08","M",24,73.75,1,"High_freq","uzun dönem",5.84,5.21,6.03,3.99,4.42,7.58,9,1,1.171428919,"Turkish"
"3669","TT08","M",24,73.75,1,"High_freq","dış ticaret",5.52,5.25,5.44,4.59,4.75,9.83,10,1,0.720190048,"Turkish"
"3670","TT08","M",24,73.75,1,"High_freq","erken seçim",5.11,5.18,5.64,3.64,4.07,7.12,10,1,0.670988083,"Turkish"
"3671","TT08","M",24,73.75,1,"High_freq","orta sınıf",5.42,5.15,5.61,3.87,4.19,7.78,9,1,0.934870958,"Turkish"
"3672","TT08","M",24,73.75,1,"High_freq","kimyasal madde",4.76,5.16,5.75,3.56,4.07,7.01,13,1,0.700831175,"Turkish"
"3673","TT08","M",24,73.75,1,"High_freq","genel başkan",5.86,5.16,5.75,4.43,4.88,9.12,11,1,0.80299592,"Turkish"
"3674","TT08","M",24,73.75,2,"High_freq","yakın ilişki",5.58,5.17,5.94,3.84,4.3,7,11,1,0.787839174,"Turkish"
"3675","TT08","M",24,73.75,2,"High_freq","yabancı sermaye",5.48,5.24,5.42,4.25,4.42,8.75,14,1,1.034115076,"Turkish"
"3676","TT08","M",24,73.75,1,"High_freq","sosyal güvenlik",5.67,5.29,5.43,4.65,4.7,9.82,14,1,0.837700844,"Turkish"
"3677","TT08","M",24,73.75,2,"High_freq","geçen yıl",5.62,5.88,6.45,4.66,4.89,8.21,8,1,0.90427494,"Turkish"
"3678","TT08","M",24,73.75,2,"High_freq","kısa süre",5.62,5.65,5.89,4.81,5.09,9.41,8,1,1.434273958,"Turkish"
"3679","TT08","M",24,73.75,2,"High_freq","Küçük kız",5.85,5.54,5.74,4.25,4.52,7.7,8,1,0.720679998,"Turkish"
"3680","TT08","M",24,73.75,2,"High_freq","yoğun bakım",5.21,4.52,5.54,3.46,3.78,8.03,10,1,0.920578957,"Turkish"
"3681","TT08","M",24,73.75,2,"High_freq","olumlu yanıt",5.21,4.99,5.26,3.59,3.63,7.42,11,1,1.17058301,"Turkish"
"3682","TT08","M",24,73.75,1,"High_freq","ağır ceza",5.42,5.03,5.38,3.89,4.2,8.11,8,1,0.903278112,"Turkish"
"3683","TT08","M",24,73.75,2,"High_freq","serbest meslek",5.17,5.03,5.32,3.57,3.63,7.27,13,1,1.05436492,"Turkish"
"3684","TT08","M",24,73.75,1,"High_freq","yüksek faiz",5.79,5,5.2,3.73,4.03,7.16,10,1,0.670185089,"Turkish"
"3685","TT08","M",24,73.75,2,"High_freq","kırmızı şarap",5.15,4.59,4.81,3.36,3.53,7.66,12,1,0.869650126,"Turkish"
"3686","TT08","M",24,73.75,2,"Low_freq","güçlü kadın",5.33,5.79,6.17,3.16,3.56,3.6,10,1,1.019894838,"Turkish"
"3687","TT08","M",24,73.75,2,"Low_freq","küresel dünya",4.87,5.78,6.21,3.07,3.47,3.38,12,1,0.600554943,"Turkish"
"3688","TT08","M",24,73.75,1,"Low_freq","yalnız çocuk",5.46,5.67,6.23,3.49,3.71,3.57,11,1,0.720578909,"Turkish"
"3689","TT08","M",24,73.75,2,"Low_freq","çabuk karar",4.96,5.58,5.93,3.06,3.2,3.98,10,1,0.986693144,"Turkish"
"3690","TT08","M",24,73.75,2,"Low_freq","kötü durum",5.46,5.51,6.09,3.2,4.06,4.5,9,1,1.736490011,"Turkish"
"3691","TT08","M",24,73.75,1,"Low_freq","acı haber",5.16,5.34,5.72,2.85,3.3,3.98,8,1,0.785884857,"Turkish"
"3692","TT08","M",24,73.75,2,"Low_freq","siyasi hayat",5.45,5.35,6.03,2.75,3.83,3.52,11,1,1.103365898,"Turkish"
"3693","TT08","M",24,73.75,1,"Low_freq","görsel sanat",4.51,5.31,5.59,2.51,3.31,3.1,11,1,0.969294071,"Turkish"
"3694","TT08","M",24,73.75,1,"Low_freq","nitelikli işçi",4.53,5.25,5.51,2.69,2.81,3.87,13,1,0.871061087,"Turkish"
"3695","TT08","M",24,73.75,1,"Low_freq","haksız vergi",4.62,5.27,5.49,4.14,2.9,3.64,11,1,1.236845016,"Turkish"
"3696","TT08","M",24,73.75,2,"Low_freq","sürekli görev",5.5,5.24,5.74,2.77,3.17,3.8,12,1,3.571223974,"Turkish"
"3697","TT08","M",24,73.75,2,"Low_freq","askeri destek",5.31,5.2,5.45,2.78,3.13,4.09,12,1,1.068429947,"Turkish"
"3698","TT08","M",24,73.75,1,"Low_freq","yanlış tercih",5.38,5.23,5.39,2.56,2.95,3.26,12,1,0.850636005,"Turkish"
"3699","TT08","M",24,73.75,1,"Low_freq","ulusal hukuk",5.35,5.21,5.5,2.89,3.35,4.4,11,1,0.737435102,"Turkish"
"3700","TT08","M",24,73.75,1,"Low_freq","belirli konu",5.23,5.33,6.32,2.74,3.64,3.61,11,1,0.986867905,"Turkish"
"3701","TT08","M",24,73.75,2,"Low_freq","farklı düşünce",5.79,5.19,5.6,3.04,3.6,4.5,13,1,0.720192909,"Turkish"
"3702","TT08","M",24,73.75,1,"Low_freq","kolay iletisim",5.4,5.2,5.34,2.75,2.85,3.94,13,1,0.736037016,"Turkish"
"3703","TT08","M",24,73.75,1,"Low_freq","ilgili öğrenci",5.92,5.1,5.71,2.88,3.84,3.97,13,1,0.738903046,"Turkish"
"3704","TT08","M",24,73.75,2,"Low_freq","fazla üretim",5.88,5.42,5.7,3.21,3.55,4.5,11,1,1.337625027,"Turkish"
"3705","TT08","M",24,73.75,2,"Low_freq","güzel göz",5.84,5.49,5.11,2.97,3.95,3.59,8,1,1.269961119,"Turkish"
"3706","TT08","M",24,73.75,2,"Low_freq","benzer ülke",5.33,5.42,6.24,2.69,3.69,3.17,10,1,2.120540142,"Turkish"
"3707","TT08","M",24,73.75,1,"Low_freq","tüm hafta",5.88,5.34,5.53,2.94,3.15,3.78,8,1,0.703853846,"Turkish"
"3708","TT08","M",24,73.75,1,"Low_freq","özel örnek",5.89,5.32,5.67,2.88,3.17,3.61,9,1,3.421658993,"Turkish"
"3709","TT08","M",24,73.75,2,"Low_freq","ana yemek",5.47,5.27,5.54,3.737987326,2.87,4.49,8,1,0.820764065,"Turkish"
"3710","TT08","M",24,73.75,1,"Low_freq","ortak sonuç",5.43,5.29,6.04,2.74,3.41,3.64,10,1,2.988353014,"Turkish"
"3711","TT08","M",24,73.75,1,"Baseline","kuzey adam",5.09,5.69,6.02,0,0,0,9,1,1.153887987,"Turkish"
"3712","TT08","M",24,73.75,2,"Baseline","hızlı toplum",5.31,5.36,5.91,0,3.03,0,11,1,1.370141983,"Turkish"
"3713","TT08","M",24,73.75,2,"Baseline","ileri gün",5.41,6.03,6.39,0,3.28,0,7,1,1.416907787,"Turkish"
"3714","TT08","M",24,73.75,1,"Baseline","kara eğitim",5.22,5.7,5.9,0,0,0,10,1,0.937335014,"Turkish"
"3715","TT08","M",24,73.75,2,"Baseline","mümkün avrupa",5.56,5.57,5.57,0,2.88,0,12,1,0.900355101,"Turkish"
"3716","TT08","M",24,73.75,1,"Baseline","uygun savaş",5.64,5.36,5.71,0,0,0,10,1,1.37049818,"Turkish"
"3717","TT08","M",24,73.75,2,"Baseline","hoş yönetim",5.09,5.38,5.79,0,0,0,10,1,2.037412882,"Turkish"
"3718","TT08","M",24,73.75,1,"Baseline","canlı araştırma",5.06,5.29,5.45,0,0,0,14,1,1.434132099,"Turkish"
"3719","TT08","M",24,73.75,2,"Baseline","ünlü dönem",5.21,5.21,6.03,0,3.55,0,9,1,1.170902014,"Turkish"
"3720","TT08","M",24,73.75,2,"Baseline","derin ticaret",5.23,5.25,5.44,0,0,0,12,1,1.386911869,"Turkish"
"3721","TT08","M",24,73.75,2,"Baseline","açık sınıf",5.65,5.15,5.61,0,0,0,9,1,2.85364604,"Turkish"
"3722","TT08","M",24,73.75,2,"Baseline","yaşlı madde",5.18,5.16,5.75,0,0,0,10,1,1.270586014,"Turkish"
"3723","TT08","M",24,73.75,2,"Baseline","önemli başkan",6.07,5.16,5.75,0,0,0,12,1,1.386738062,"Turkish"
"3724","TT08","M",24,73.75,1,"Baseline","beyaz ilişki",5.34,5.17,5.94,0,0,0,11,1,2.387237072,"Turkish"
"3725","TT08","M",24,73.75,1,"Baseline","karanlık bakım",5,4.52,5.54,0,0,0,13,1,1.232984066,"Turkish"
"3726","TT08","M",24,73.75,2,"Baseline","boş ceza",5.25,5.03,5.38,0,0,0,7,1,2.419754028,"Turkish"
"3727","TT08","M",24,73.75,1,"Baseline","emin meslek",5.01,5.03,5.32,0,0,0,11,1,1.01999712,"Turkish"
"3728","TT08","M",24,73.75,1,"Baseline","zor şarap",5.46,4.59,4.81,0,0,0,10,1,0.98754096,"Turkish"
"3729","TT08","M",24,73.75,1,"Baseline","temel kadın",5.66,5.79,6.17,0,0,0,10,1,0.96963501,"Turkish"
"3730","TT08","M",24,73.75,2,"Baseline","kesin çocuk",5.17,5.67,6.23,0,0,0,10,1,0.987049818,"Turkish"
"3731","TT08","M",24,73.75,2,"Baseline","sert sanat",5.04,5.31,5.59,0,0,0,9,1,0.836770058,"Turkish"
"3732","TT08","M",24,73.75,2,"Baseline","büyük işçi",6.24,5.25,5.51,0,3.55,0,9,1,1.921273947,"Turkish"
"3733","TT08","M",24,73.75,2,"Baseline","mutlu vergi",5.24,5.27,5.49,0,0,0,10,1,1.102518082,"Turkish"
"3734","TT08","M",24,73.75,1,"Baseline","yavaş görev",5.35,5.24,5.74,0,0,0,10,1,1.204370975,"Turkish"
"3735","TT08","M",24,73.75,1,"Baseline","rahat destek",5.14,5.2,5.45,0,0,0,11,1,1.953312159,"Turkish"
"3736","TT08","M",24,73.75,2,"Baseline","tam tercih",5.82,5.23,5.39,0,0,0,11,1,1.870800972,"Turkish"
"3737","TT08","M",24,73.75,2,"Baseline","yeşil konu",5.11,5.33,6.32,0,0,0,9,1,1.585096836,"Turkish"
"3738","TT08","M",24,73.75,2,"Baseline","eski iletişim",5.74,5.2,5.34,0,2.77,0,12,1,3.304584026,"Turkish"
"3739","TT08","M",24,73.75,1,"Baseline","uzak üretim",5.27,5.42,5.7,0,0,0,10,1,2.186696053,"Turkish"
"3740","TT08","M",24,73.75,1,"Baseline","geleneksel göz",5.08,5.49,5.11,0,0,0,13,1,1.003504038,"Turkish"
"3741","TT08","M",24,73.75,1,"Baseline","hafif ülke",5,5.42,6.24,0,0,0,9,1,1.104449987,"Turkish"
"3742","TT08","M",24,73.75,2,"Baseline","basit hafta",5.08,5.34,5.53,0,0,0,10,1,1.518716097,"Turkish"
"3743","TT08","M",24,73.75,2,"Baseline","bütün örnek",6.08,5.32,5.67,0,3.44,0,10,1,2.82052207,"Turkish"
"3744","TT08","M",24,73.75,1,"Baseline","merkez yemek",5.2,5.27,5.54,0,0,0,10,1,0.903532028,"Turkish"
"3745","TT08","M",24,73.75,2,"Baseline","ince sonuç",5.22,5.29,6.04,0,0,0,9,1,1.118500948,"Turkish"
"3746","TT09","F",23,68.75,1,"High_freq","genç adam",5.61,5.69,6.02,4.22,4.44,7.35,8,1,0.955134869,"Turkish"
"3747","TT09","F",23,68.75,1,"High_freq","sivil toplum",5.09,5.36,5.91,4.67,4.79,10.01,11,1,1.002038002,"Turkish"
"3748","TT09","F",23,68.75,2,"High_freq","ertesi gün",4.99,6.03,6.39,4.77,4.86,8.19,9,1,0.867341995,"Turkish"
"3749","TT09","F",23,68.75,2,"High_freq","milli eğitim",5.45,5.7,5.9,4.61,4.65,8.66,11,1,0.799945116,"Turkish"
"3750","TT09","F",23,68.75,2,"High_freq","batı avrupa",5.32,5.57,5.57,4.12,4.12,7.49,10,1,1.353659868,"Turkish"
